,Date,Price
1580,2014-12-28,2423.3333333333335
1581,2014-12-29,2300.0
1582,2014-12-30,2620.0
1583,2014-12-31,2620.0
1584,2015-01-01,2620.0
1585,2015-01-02,2593.0
1586,2015-01-03,2568.6666666666665
1587,2015-01-04,2544.3333333333335
1588,2015-01-05,2520.0
1589,2015-01-06,2520.0
1590,2015-01-07,2520.0
1591,2015-01-08,2470.0
1592,2015-01-09,2470.0
1593,2015-01-10,2396.6666666666665
1594,2015-01-11,2323.3333333333335
1595,2015-01-12,2250.0
1596,2015-01-13,2470.0
1597,2015-01-14,2420.0
1598,2015-01-15,2420.0
1599,2015-01-16,2420.0
1600,2015-01-17,2410.0
1601,2015-01-18,2400.0
1602,2015-01-19,2390.0
1603,2015-01-20,2390.0
1604,2015-01-21,2390.0
1605,2015-01-22,2250.0
1606,2015-01-23,2200.0
1607,2015-01-24,2200.0
1608,2015-01-25,2200.0
1609,2015-01-26,2200.0
1610,2015-01-27,2200.0
1611,2015-01-28,2200.0
1612,2015-01-29,2305.0
1613,2015-01-30,2410.0
1614,2015-01-31,2426.6666666666665
1615,2015-02-01,2443.3333333333335
1616,2015-02-02,2460.0
1617,2015-02-03,2460.0
1618,2015-02-04,2200.0
1619,2015-02-05,2200.0
1620,2015-02-06,2200.0
1621,2015-02-07,2200.0
1622,2015-02-08,2200.0
1623,2015-02-09,2200.0
1624,2015-02-10,2167.0
1625,2015-02-11,2167.0
1626,2015-02-12,2167.0
1627,2015-02-13,2167.0
1628,2015-02-14,2167.0
1629,2015-02-15,2167.0
1630,2015-02-16,2167.0
1631,2015-02-17,2167.0
1632,2015-02-18,2217.0
1633,2015-02-19,2217.0
1634,2015-02-20,2217.0
1635,2015-02-21,2217.0
1636,2015-02-22,2217.0
1637,2015-02-23,2217.0
1638,2015-02-24,2217.0
1639,2015-02-25,2217.0
1640,2015-02-26,2217.0
1641,2015-02-27,2217.0
1642,2015-02-28,2217.0
1643,2015-03-01,2217.0
1644,2015-03-02,2217.0
1645,2015-03-03,2217.0
1646,2015-03-04,2217.0
1647,2015-03-05,2217.0
1648,2015-03-06,2217.0
1649,2015-03-07,2217.0
1650,2015-03-08,2217.0
1651,2015-03-09,2217.0
1652,2015-03-10,2217.0
1653,2015-03-11,2217.0
1654,2015-03-12,2217.0
1655,2015-03-13,2217.0
1656,2015-03-14,2217.0
1657,2015-03-15,2217.0
1658,2015-03-16,2217.0
1659,2015-03-17,2217.0
1660,2015-03-18,2217.0
1661,2015-03-19,2217.0
1662,2015-03-20,2217.0
1663,2015-03-21,2217.0
1664,2015-03-22,2217.0
1665,2015-03-23,2217.0
1666,2015-03-24,2217.0
1667,2015-03-25,2217.0
1668,2015-03-26,2217.0
1669,2015-03-27,2217.0
1670,2015-03-28,2217.0
1671,2015-03-29,2217.0
1672,2015-03-30,2217.0
1673,2015-03-31,2217.0
1674,2015-04-01,2217.0
1675,2015-04-02,2217.0
1676,2015-04-03,2217.0
1677,2015-04-04,2217.0
1678,2015-04-05,2217.0
1679,2015-04-06,2217.0
1680,2015-04-07,2217.0
1681,2015-04-08,2217.0
1682,2015-04-09,2217.0
1683,2015-04-10,2217.0
1684,2015-04-11,2217.0
1685,2015-04-12,2217.0
1686,2015-04-13,2217.0
1687,2015-04-14,2217.0
1688,2015-04-15,2217.0
1689,2015-04-16,2217.0
1690,2015-04-17,2217.0
1691,2015-04-18,2217.0
1692,2015-04-19,2217.0
1693,2015-04-20,2217.0
1694,2015-04-21,2217.0
1695,2015-04-22,2217.0
1696,2015-04-23,2217.0
1697,2015-04-24,2217.0
1698,2015-04-25,2217.0
1699,2015-04-26,2217.0
1700,2015-04-27,2217.0
1701,2015-04-28,2267.0
